SiteName,Easting,Northing
0,,
SQ21075,1481974.0,5183132.0
SQ21081,1463496.0,5093190.0
SQ21083,1462747.0,5091190.0
SQ21084,1462547.0,5091140.0
SQ21085,1462397.0,5091190.0
SQ21086,1460998.0,5088840.0
SQ21087,1460798.0,5088839.0
SQ21088,1460598.0,5088789.0
SQ21089,1461150.0,5083890.0
SQ21090,1459949.0,5086089.0
SQ21091,1461650.0,5083790.0
SQ21092,1410587.0,5024160.0
SQ21093,1481924.0,5182982.0
SQ21094,1481924.0,5183132.0
SQ21095,1481924.0,5183232.0
SQ21096,1412434.0,5131673.0
SQ21097,1411434.0,5130873.0
SQ21099,1459848.0,5090089.0
SQ21100,1457838.0,5117586.0
SQ21101,1458288.0,5117686.0
SQ21102,1458038.0,5117186.0
SQ21103,1461748.0,5087790.0
SQ21104,1469841.0,5102891.0
SQ21105,1469841.0,5102891.0
SQ21106,1460538.0,5117187.0
SQ21107,1460438.0,5116986.0
SQ21108,1460837.0,5118586.0
SQ21109,1471892.0,5100812.0
SQ21110,1471542.0,5101192.0
SQ21111,1471041.0,5103892.0
SQ21112,1470741.0,5103691.0
SQ21113,1462446.0,5093590.0
SQ21114,1463347.0,5090790.0
SQ21115,1463547.0,5090690.0
SQ21116,1463647.0,5090590.0
SQ21117,1463547.0,5090590.0
SQ21119,1470296.0,5101766.0
SQ21120,1439684.0,5028983.0
SQ21121,1470242.0,5102091.0
SQ21122,1470241.0,5102891.0
SQ21123,1470341.0,5103191.0
SQ21124,1470341.0,5103391.0
SQ21126,1447888.0,5023189.0
SQ21127,1444088.0,5022887.0
SQ21128,1444888.0,5022887.0
SQ21129,1461842.0,5105588.0
SQ21130,1461662.0,5103788.0
SQ21131,1461526.0,5203079.0
SQ21132,1461039.0,5111987.0
SQ21133,1463343.0,5101889.0
SQ21136,1443835.0,5026986.0
SQ21137,1443635.0,5026986.0
SQ21138,1443935.0,5026986.0
SQ21140,1461250.0,5083790.0
SQ21141,1497797.0,5136653.0
SQ21142,1465460.0,5108179.0
SQ21144,1450445.0,5097885.0
SQ21145,1461151.0,5082890.0
SQ21146,1460550.0,5084790.0
SQ21147,1462740.0,5109788.0
SQ21148,1461839.0,5114587.0
SQ21149,1460740.0,5109787.0
SQ21151,1497130.0,5125895.0
SQ21152,1496530.0,5125995.0
SQ21153,1496329.0,5127195.0
SQ21154,1495930.0,5126994.0
SQ21155,1470132.0,5136187.0
SQ21156,1449088.0,5022990.0
SQ21157,1458041.0,5107487.0
SQ21159,1439034.0,5029832.0
SQ21160,1439244.0,5029326.0
SQ21161,1438833.0,5030732.0
SQ21162,1448077.0,5025192.0
SQ21163,1439034.0,5029682.0
SQ21164,1465940.0,5109089.0
SQ21165,1460448.0,5116167.0
SQ21166,1460978.0,5115817.0
SQ21167,1462840.0,5109888.0
SQ21168,1458640.0,5109787.0
SQ21169,1441852.0,5005887.0
SQ21170,1440604.0,5004186.0
SQ21171,1446335.0,5130682.0
SQ21172,1463847.0,5090191.0
SQ21173,1464146.0,5092690.0
SQ21174,1464246.0,5092690.0
SQ21175,1464546.0,5092691.0
SQ21176,1464746.0,5092691.0
SQ21177,1465246.0,5092291.0
SQ21179,1460107.0,5118806.0
SQ21180,1461349.0,5112627.0
SQ21181,1463342.0,5102889.0
SQ21182,1464243.0,5101789.0
SQ21183,1496129.0,5131094.0
SQ21184,1496129.0,5131194.0
SQ21185,1496129.0,5130794.0
SQ21186,1463143.0,5100189.0
SQ21187,1464143.0,5099890.0
SQ21188,1463943.0,5100289.0
SQ21189,1464243.0,5099690.0
SQ21190,1447888.0,5023089.0
SQ21191,1461039.0,5112587.0
SQ21192,1461151.0,5082890.0
SQ21193,1439034.0,5029782.0
SQ21194,1444120.0,5048934.0
SQ21195,1443970.0,5048934.0
SQ21196,1444020.0,5048934.0
SQ21197,1450571.0,5047289.0
SQ21198,1450371.0,5047288.0
SQ21199,1455141.0,5109135.0
SQ21200,1459437.0,5121686.0
SQ21201,1459137.0,5121586.0
SQ21202,1459536.0,5123486.0
SQ21203,1460236.0,5122886.0
SQ21204,1458236.0,5125485.0
SQ21205,1460437.0,5120586.0
SQ21210,1460438.0,5117086.0
SQ21211,1460438.0,5117086.0
SQ21212,1460438.0,5117086.0
SQ21213,1448355.0,5099164.0
SQ21214,1446145.0,5099983.0
SQ21215,1456508.0,5067740.0
SQ21216,1458151.0,5082789.0
SQ21217,1471042.0,5102192.0
SQ21218,1471142.0,5102092.0
SQ21220,1464546.0,5092991.0
SQ21221,1464546.0,5092991.0
SQ21222,1464546.0,5092991.0
SQ21223,1463547.0,5090590.0
SQ21224,1463547.0,5090590.0
SQ21225,1463547.0,5090590.0
SQ21226,1461548.0,5087990.0
SQ21227,1461548.0,5087990.0
SQ21228,1461548.0,5087990.0
SQ21229,1455141.0,5109235.0
SQ21230,1455141.0,5109335.0
SQ21231,1489532.0,5122944.0
SQ21232,1489482.0,5122994.0
SQ21233,1489532.0,5123044.0
SQ21234,1492976.0,5148439.0
SQ21235,1492926.0,5148489.0
SQ21236,1492876.0,5148639.0
SQ21237,1479525.0,5171134.0
SQ21238,1479625.0,5171234.0
SQ21239,1479775.0,5171334.0
SQ21240,1492429.0,5132392.0
SQ21241,1492429.0,5132293.0
SQ21242,1492429.0,5132093.0
SQ21243,1492329.0,5132292.0
SQ21244,1492329.0,5132243.0
SQ21245,1492329.0,5132193.0
SQ21246,1492279.0,5132242.0
SQ21247,1450321.0,5047088.0
SQ21248,1405382.0,5029857.0
SQ21249,1492479.0,5132193.0
SQ21250,1456558.0,5067740.0
SQ21251,1456630.0,5153283.0
SQ21254,1449658.0,5024579.0
SQ21255,1444760.0,5027350.0
SQ21256,1470392.0,5102341.0
SQ21257,1470342.0,5102391.0
SQ21258,1470291.0,5102691.0
SQ21259,1470191.0,5102891.0
SQ21260,1481527.0,5155886.0
SQ21261,1477727.0,5160585.0
SQ21262,1480226.0,5160535.0
SQ21263,1482077.0,5156286.0
SQ21264,1489176.0,5150588.0
SQ21265,1500427.0,5134594.0
SQ21266,1481525.0,5170884.0
SQ21267,1497925.0,5144391.0
SQ21268,1497026.0,5144791.0
SQ21270,1458288.0,5117686.0
SQ21271,1458288.0,5117686.0
SQ21272,1437177.0,5038630.0
SQ21273,1458288.0,5117686.0
SQ21274,1461848.0,5087890.0
SQ21275,1461848.0,5087890.0
SQ21276,1461848.0,5087890.0
SQ21277,1461848.0,5087890.0
SQ21278,1441484.0,5028784.0
SQ21279,1441384.0,5028784.0
SQ21280,1438784.0,5029732.0
SQ21281,1436434.0,5029880.0
SQ21282,1434983.0,5030229.0
SQ21283,1510624.0,5135996.0
SQ21284,1471341.0,5102192.0
SQ21285,1470941.0,5103691.0
SQ21286,1470841.0,5104091.0
SQ21287,1470841.0,5104091.0
SQ21288,1449184.0,5027590.0
SQ21289,1451757.0,5026521.0
SQ21290,1446034.0,5028787.0
SQ21291,1451576.0,5039590.0
SQ21292,1453870.0,5040392.0
SQ21293,1453374.0,5041691.0
SQ21294,1453324.0,5041941.0
SQ21295,1452773.0,5043290.0
SQ21296,1454395.0,5043268.0
SQ21297,1453871.0,5045791.0
SQ21298,1453169.0,5051343.0
SQ21299,1454295.0,5052544.0
SQ21300,1459538.0,5116986.0
SQ21301,1459437.0,5118886.0
SQ21302,1459438.0,5117986.0
SQ21303,1470641.0,5103791.0
SQ21304,1468041.0,5105090.0
SQ21305,1461450.0,5083090.0
SQ21306,1490831.0,5127193.0
SQ21307,1491431.0,5125994.0
SQ21308,1454072.0,5044471.0
SQ21309,1461951.0,5124959.0
SQ21310,1508954.0,5126780.0
SQ21311,1468841.0,5105391.0
SQ21312,1396598.0,5125238.0
SQ21313,1368651.0,5063491.0
SQ21314,1454091.0,5040401.0
SQ21315,1446618.0,5121703.0
SQ21316,1452116.0,5126225.0
SQ21317,1461330.0,5083650.0
SQ21318,1461190.0,5083540.0
SQ21319,1461211.0,5082960.0
SQ21320,1461090.0,5083020.0
SQ21321,1461020.0,5083110.0
SQ21322,1461090.0,5083210.0
SQ21323,1461440.0,5083400.0
SQ21995,1461591.0,5105738.0
SQ21996,1461542.0,5104988.0
SQ21997,1462341.0,5106088.0
SQ21998,1464338.0,5114788.0
SQ21999,1461841.0,5105688.0
SQ22000,1462341.0,5106088.0
SQ22001,1467645.0,5094592.0
SQ22002,1470841.0,5103691.0
SQ22003,1470841.0,5103891.0
SQ22004,1470741.0,5103791.0
SQ22005,1471741.0,5103092.0
SQ22006,1412238.0,5115172.0
SQ22007,1412238.0,5115172.0
SQ22008,1412238.0,5115172.0
SQ22009,1412238.0,5115172.0
SQ22010,1460518.0,5085491.0
SQ22012,1460599.0,5086140.0
SQ22013,1461769.0,5087802.0
SQ22014,1465246.0,5092391.0
SQ22015,1459849.0,5086389.0
SQ22016,1459849.0,5086489.0
SQ22017,1460049.0,5086289.0
SQ22018,1459686.0,5086891.0
SQ22019,1460651.0,5082190.0
SQ22020,1460299.0,5086390.0
SQ22021,1460049.0,5086339.0
SQ22022,1460299.0,5086340.0
SQ22023,1459999.0,5086339.0
SQ22024,1459999.0,5086239.0
SQ22025,1459549.0,5086789.0
SQ22026,1459399.0,5086639.0
SQ22027,1460450.0,5084990.0
SQ22028,1460550.0,5084990.0
SQ22029,1460250.0,5084890.0
SQ22030,1459856.0,5085164.0
SQ22031,1467777.0,5106355.0
SQ23001,1461701.0,5080991.0
SQ23002,1461551.0,5081191.0
SQ23003,1461501.0,5081441.0
SQ23004,1461252.0,5079191.0
SQ23008,1461551.0,5081791.0
SQ23009,1458356.0,5071590.0
SQ23010,1458456.0,5071690.0
SQ23011,1458656.0,5072090.0
SQ23012,1458756.0,5072190.0
SQ23014,1460454.0,5075191.0
SQ23015,1502025.0,5139493.0
SQ23016,1502125.0,5138943.0
SQ23017,1502225.0,5139193.0
SQ23018,1502075.0,5139043.0
SQ23023,1507827.0,5123598.0
SQ23024,1507528.0,5123398.0
SQ23025,1462544.0,5099289.0
SQ23026,1462443.0,5100089.0
SQ23027,1460049.0,5085989.0
SQ23041,1464144.0,5098490.0
SQ23042,1464144.0,5098490.0
SQ23043,1464144.0,5098490.0
SQ23050,1502125.0,5139493.0
SQ23301,1460139.0,5113287.0
SQ23302,1460139.0,5113287.0
SQ23303,1460139.0,5113287.0
SQ24000,1460852.0,5080190.0
SQ24001,1461351.0,5081391.0
SQ24002,1460309.0,5083644.0
SQ24003,1460150.0,5083990.0
SQ24004,1460550.0,5084890.0
SQ25024,1460449.0,5087589.0
SQ25029,1485432.0,5126992.0
SQ25030,1519918.0,5155492.0
SQ25032,1459948.0,5090289.0
SQ25040,1460638.0,5115887.0
SQ25041,1461439.0,5112587.0
SQ25042,1460739.0,5112787.0
SQ25043,1533117.0,5138599.0
SQ25044,1496927.0,5136293.0
SQ25045,1460339.0,5112387.0
SQ25050,1439342.0,5107080.0
SQ25051,1500127.0,5133794.0
SQ25052,1471541.0,5102892.0
SQ25053,1470641.0,5102492.0
SQ25054,1472340.0,5104892.0
SQ25058,1473240.0,5104792.0
SQ25059,1462746.0,5092390.0
SQ25061,1473142.0,5100993.0
SQ25063,1471742.0,5101592.0
SQ25064,1472440.0,5104792.0
SQ25065,1452573.0,5044190.0
SQ25066,1472242.0,5101292.0
SQ25067,1465041.0,5105089.0
SQ25069,1453236.0,5125584.0
SQ25070,1451746.0,5096985.0
SQ25071,1445453.0,5080383.0
SQ25072,1474836.0,5116591.0
SQ25075,1460740.0,5110487.0
SQ25076,1460138.0,5117786.0
SQ25096,,
SQ25098,1437145.0,5100779.0
SQ25107,1505778.0,5125297.0
SQ25110,1460748.0,5088489.0
SQ25116,1483236.0,5113194.0
SQ25117,1487834.0,5115895.0
SQ25121,1480034.0,5123291.0
SQ25122,1479833.0,5126291.0
SQ25123,1485332.0,5126892.0
SQ25127,1475232.0,5132789.0
SQ25129,1476230.0,5142287.0
SQ25130,1490832.0,5121294.0
SQ25132,1496830.0,5123795.0
SQ25135,1488931.0,5127993.0
SQ25137,1494528.0,5135592.0
SQ25138,1498327.0,5136693.0
SQ25139,1477530.0,5142888.0
SQ25142,1488727.0,5143690.0
SQ25143,1490527.0,5146389.0
SQ25144,1469136.0,5119389.0
SQ25150,1424343.0,5105275.0
SQ25162,1466134.0,5130587.0
SQ25175,1462094.0,5097939.0
SQ25185,1462094.0,5097939.0
SQ25186,1463389.0,5111988.0
SQ25188,1457551.0,5082739.0
SQ25196,1458240.0,5111986.0
SQ25197,1458240.0,5111986.0
SQ25198,1452572.0,5044290.0
SQ25208,1451472.0,5045789.0
SQ25214,1461446.0,5093459.0
SQ25231,1447172.0,5045287.0
SQ25232,1479251.0,5134289.0
SQ25235,1449085.0,5027190.0
SQ25241,1449786.0,5024541.0
SQ25328,1424439.0,5115775.0
SQ25334,1470929.0,5108291.0
SQ25337,1482283.0,5122342.0
SQ25338,1482283.0,5122342.0
SQ25500,1444087.0,5025136.0
SQ25501,1444087.0,5025136.0
SQ25608,1422906.0,5126336.0
SQ25678,1448714.0,5058036.0
SQ25683,1453268.0,5051870.0
SQ25693,1441472.0,5062502.0
SQ25714,1441407.0,5073012.0
SQ26002,1462429.0,5112528.0
SQ26006,1442852.0,5082082.0
SQ26023,1453867.0,5048384.0
SQ26024,1454459.0,5049281.0
SQ26025,1454379.0,5050081.0
SQ26026,1453599.0,5049150.0
SQ26040,1429239.0,5116777.0
SQ26050,1458038.0,5117686.0
SQ26051,1500440.0,5138923.0
SQ26052,1369248.0,5090821.0
SQ26059,1504344.0,5141733.0
SQ26062,1491694.0,5114776.0
SQ26063,1489514.0,5114525.0
SQ26064,1489328.0,5113037.0
SQ26065,1488975.0,5112516.0
SQ26066,1488565.0,5112326.0
SQ26067,1488268.0,5112200.0
SQ26068,1487655.0,5111765.0
SQ26069,1487306.0,5111315.0
SQ26070,1486016.0,5110625.0
SQ26071,1485436.0,5110135.0
SQ26072,1484397.0,5109165.0
SQ26073,1482757.0,5110074.0
SQ26074,1359634.0,5070268.0
SQ26075,1359724.0,5070418.0
SQ26117,1501725.0,5140193.0
SQ26118,1502125.0,5139493.0
SQ26119,1502325.0,5139093.0
SQ26120,1502325.0,5138793.0
SQ26121,1502126.0,5138693.0
SQ26123,1502326.0,5138593.0
SQ26124,1503025.0,5138393.0
SQ26125,1503525.0,5137794.0
SQ26126,1503525.0,5140193.0
SQ26133,1474590.0,5104343.0
SQ26134,1475240.0,5105493.0
SQ26141,1460350.0,5083890.0
SQ26143,1502786.0,5138083.0
SQ26144,1474050.0,5104482.0
SQ26145,1475360.0,5103993.0
SQ26146,1475271.0,5103213.0
SQ26147,1475730.0,5103963.0
SQ26148,1474759.0,5107092.0
SQ26149,1485635.0,5114994.0
SQ26150,1485635.0,5115694.0
SQ26151,1483735.0,5116893.0
SQ26152,1483735.0,5116993.0
SQ26153,1501935.0,5139173.0
SQ26164,1476240.0,5103993.0
SQ26167,1504425.0,5138194.0
SQ26169,1430844.0,5134428.0
SQ26170,1429005.0,5130747.0
SQ26171,1428575.0,5129049.0
SQ26172,1428452.0,5128911.0
SQ26173,1419712.0,5123017.0
SQ26174,1429009.0,5118037.0
SQ26175,1429090.0,5114487.0
SQ26176,1427809.0,5115406.0
SQ26177,1458995.0,5096098.0
SQ26178,1460786.0,5093849.0
SQ26179,1502046.0,5138773.0
SQ26181,1471201.0,5104112.0
SQ26182,1458121.0,5109426.0
SQ26183,1458121.0,5109426.0
SQ26184,1458121.0,5109426.0
SQ26185,1458121.0,5109426.0
SQ26186,1458121.0,5109426.0
SQ26187,1458121.0,5109426.0
SQ26188,1458031.0,5109576.0
SQ26189,1458031.0,5109576.0
SQ26190,1458031.0,5109576.0
SQ26191,1458031.0,5109576.0
SQ26192,1458031.0,5109576.0
SQ26193,1458031.0,5109576.0
SQ26194,1458040.0,5109786.0
SQ26195,1458040.0,5109786.0
SQ26196,1458040.0,5109786.0
SQ26197,1458040.0,5109786.0
SQ26198,1458040.0,5109786.0
SQ26199,1453880.0,5047561.0
SQ26200,1454610.0,5047731.0
SQ26201,1454428.0,5051620.0
SQ26202,1461370.0,5109338.0
SQ26203,1461460.0,5109238.0
SQ26205,1461370.0,5109338.0
SQ26206,1461370.0,5109338.0
SQ26207,1461370.0,5109338.0
SQ26208,1461370.0,5109338.0
SQ26209,1461370.0,5109338.0
SQ26210,1461460.0,5109238.0
SQ26211,1461460.0,5109238.0
SQ26212,1461460.0,5109238.0
SQ26213,1461460.0,5109238.0
SQ26214,1461460.0,5109238.0
SQ26215,1461460.0,5109238.0
SQ26216,1455434.0,5132584.0
SQ26217,1458629.0,5127545.0
SQ26221,1478477.0,5110106.0
SQ26222,1479238.0,5108813.0
SQ26234,1502883.0,5123905.0
SQ26235,1501900.0,5121197.0
SQ26236,1501354.0,5121018.0
SQ26237,1501150.0,5120617.0
SQ26238,1500520.0,5120407.0
SQ26239,1500730.0,5119437.0
SQ26240,1500050.0,5120177.0
SQ26241,1497721.0,5119157.0
SQ26242,1495748.0,5117794.0
SQ26243,1494902.0,5117166.0
SQ26244,1494433.0,5116756.0
SQ26245,1494253.0,5116706.0
SQ26246,1492709.0,5116039.0
SQ26247,1446261.0,5109032.0
SQ26254,1460387.0,5083941.0
SQ26255,1424933.0,5105445.0
SQ26256,1430515.0,5100657.0
SQ26257,1431345.0,5099207.0
SQ26258,1433347.0,5094788.0
SQ26259,1439868.0,5093090.0
SQ26260,1440315.0,5100161.0
SQ26261,1440905.0,5100781.0
SQ26262,1441365.0,5100901.0
SQ26263,1453155.0,5056959.0
SQ26264,1434697.0,5095028.0
SQ26265,1434697.0,5095028.0
SQ26266,1462091.0,5106238.0
SQ26267,1462091.0,5106238.0
SQ26268,1452432.0,5044570.0
SQ26269,1452462.0,5044560.0
SQ26270,1452502.0,5044560.0
SQ26271,1473349.0,5108872.0
SQ26272,1473569.0,5108722.0
SQ26275,1461472.0,5105058.0
SQ26276,1443041.0,5111201.0
SQ26277,1460972.0,5105708.0
SQ26278,1450413.0,5029181.0
SQ26279,1463641.0,5105189.0
SQ26280,1464842.0,5103689.0
SQ26281,1453450.0,5085687.0
SQ26282,1434983.0,5030679.0
SQ26283,1434983.0,5030679.0
SQ26292,1452382.0,5044450.0
SQ26307,1458302.0,5081389.0
SQ26308,1458351.0,5082439.0
SQ26309,1458401.0,5082289.0
SQ26314,1461933.0,5100539.0
SQ26315,1461923.0,5100559.0
SQ26316,1461913.0,5100539.0
SQ26327,1369336.0,5095652.0
SQ26328,1366936.0,5092150.0
SQ26329,1377255.0,5061945.0
SQ26330,1369137.0,5092351.0
SQ26337,1445572.0,5046086.0
SQ26338,1506432.0,5125338.0
SQ26339,1515604.0,5131028.0
SQ26340,1516813.0,5131608.0
SQ26341,1519212.0,5132778.0
SQ26342,1521171.0,5134208.0
SQ26343,1524150.0,5135428.0
SQ26344,1456508.0,5067740.0
SQ26345,1473647.0,5085795.0
SQ26346,1469135.0,5124498.0
SQ26347,1471065.0,5122879.0
SQ26348,1470285.0,5123359.0
SQ26349,1472055.0,5121639.0
SQ26352,1498867.0,5134973.0
SQ26353,1498697.0,5135143.0
SQ26355,1501839.0,5131540.0
SQ26356,1502297.0,5132005.0
SQ26357,1501937.0,5131685.0
SQ26358,1501927.0,5131695.0
SQ26359,1500657.0,5131255.0
SQ26360,1498073.0,5136252.0
SQ26361,1498617.0,5135343.0
SQ26362,1498677.0,5135173.0
SQ26363,1498687.0,5135193.0
SQ26365,1500007.0,5133674.0
SQ26366,1499907.0,5133854.0
SQ26367,1472365.0,5121469.0
SQ26368,1392474.0,5124822.0
SQ26369,1387753.0,5115008.0
SQ26370,1387827.0,5104972.0
SQ26371,1386398.0,5102671.0
SQ26372,1382933.0,5115958.0
SQ26373,1459838.0,5117786.0
SQ26374,1459838.0,5117786.0
SQ26387,1500827.0,5131195.0
SQ26388,1500327.0,5132194.0
SQ26389,1500227.0,5132394.0
SQ26390,1499927.0,5133394.0
SQ26391,1499427.0,5134194.0
SQ26392,1498027.0,5136093.0
SQ26393,1498027.0,5136193.0
SQ26418,1460817.0,5118866.0
SQ26419,1462179.0,5114487.0
SQ26420,1367657.0,5091690.0
SQ26438,1367497.0,5091820.0
SQ26439,1451692.0,5044550.0
SQ26440,1451982.0,5044660.0
SQ26441,1451952.0,5044420.0
SQ26442,1452162.0,5044420.0
SQ26445,1499147.0,5136823.0
SQ26446,1499207.0,5136743.0
SQ26447,1499197.0,5136813.0
SQ26448,1464611.0,5107169.0
SQ26449,1464551.0,5107179.0
SQ26450,1464571.0,5107109.0
SQ26605,1525388.0,5143026.0
SQ26633,1471611.0,5100470.0
SQ26638,1463855.0,5099749.0
SQ26697,1461542.0,5105338.0
SQ26698,1461592.0,5105358.0
SQ26699,1461582.0,5105308.0
SQ26700,1461801.0,5105888.0
SQ26731,1498577.0,5137253.0
SQ26732,1448555.0,5098734.0
SQ26733,1448325.0,5098594.0
SQ26734,1448335.0,5098604.0
SQ26735,1449045.0,5099384.0
SQ26736,1449425.0,5099234.0
SQ26737,1443041.0,5111161.0
SQ26738,1443121.0,5111221.0
SQ26739,1461665.0,5097289.0
SQ26740,1462135.0,5097249.0
SQ26741,1384180.0,5057652.0
SQ26742,1443700.0,5112722.0
SQ26744,1443180.0,5112651.0
SQ26745,1383429.0,5057097.0
SQ26746,1453581.0,5110465.0
SQ26747,1442212.0,5169871.0
SQ26748,1442479.0,5169720.0
SQ26749,1442452.0,5169381.0
SQ26751,1442489.0,5169730.0
SQ26752,1439423.0,5106040.0
SQ26753,1386020.0,5057599.0
SQ26755,1468134.0,5095682.0
SQ26756,1472702.0,5100033.0
SQ26757,1460590.0,5083690.0
SQ26774,1439174.0,5029352.0
SQ26776,1439264.0,5029232.0
SQ26777,1439284.0,5029202.0
SQ26779,1442225.0,5027473.0
SQ26780,1442315.0,5027465.0
SQ26781,1442355.0,5027415.0
SQ26784,1448076.0,5025299.0
SQ26846,1377752.0,5087813.0
SQ26847,1385710.0,5095749.0
SQ26848,1388284.0,5098352.0
SQ26849,1395264.0,5120317.0
SQ26850,1496117.0,5135863.0
SQ26854,1360253.0,5071709.0
SQ26855,1370898.0,5090821.0
SQ26858,1441638.0,5078324.0
SQ26859,1438706.0,5074970.0
SQ26860,1437066.0,5075739.0
SQ26862,1458595.0,5127575.0
SQ26863,1466840.0,5108669.0
SQ26864,1469442.0,5102001.0
SQ26865,1460319.0,5113877.0
SQ26866,1460885.0,5125696.0
SQ26867,1468121.0,5106290.0
SQ26868,1452836.0,5126094.0
SQ26869,1459448.0,5117166.0
SQ26870,1461290.0,5110687.0
SQ26871,1461592.0,5103248.0
SQ26872,1464090.0,5109998.0
SQ26873,1464140.0,5108219.0
SQ26874,1463301.0,5106448.0
SQ26875,1468112.0,5100891.0
SQ26876,1462027.0,5118347.0
SQ26877,1460498.0,5116107.0
SQ26878,1462030.0,5109428.0
SQ26879,1463688.0,5114318.0
SQ26881,1463253.0,5102019.0
SQ26882,1467523.0,5099291.0
SQ26903,1500749.0,5130717.0
SQ26905,1426554.0,5115113.0
SQ26907,1500657.0,5131285.0
SQ26909,1442449.0,5170040.0
SQ26910,1436515.0,5075939.0
SQ26921,1458355.0,5097488.0
SQ26923,1431629.0,5074805.0
SQ26924,1432088.0,5073879.0
SQ26925,1432785.0,5072724.0
SQ26926,1432999.0,5071608.0
SQ26927,1463992.0,5100383.0
SQ26928,1450726.0,5155372.0
SQ26929,1435365.0,5161096.0
SQ26930,1431451.0,5164753.0
SQ26931,1428864.0,5168017.0
SQ26932,1432992.0,5163541.0
SQ26936,1359744.0,5070388.0
SQ26937,1359794.0,5070378.0
SQ26938,1377788.0,5057454.0
SQ26939,1460876.0,5129316.0
SQ26940,1460506.0,5131177.0
SQ26942,1460487.0,5135498.0
SQ26943,1459259.0,5135137.0
SQ26944,1458257.0,5134717.0
SQ26945,1460338.0,5133559.0
SQ26947,1458210.0,5137423.0
SQ26948,1460001.0,5134061.0
SQ26950,1462855.0,5101185.0
SQ26951,1466941.0,5100592.0
SQ26954,1428367.0,5171033.0
SQ26957,1460549.0,5083829.0
SQ26958,1460590.0,5083719.0
SQ26959,1460429.0,5083836.0
SQ26960,1460392.0,5083878.0
SQ26966,1429102.0,5128093.0
SQ26977,1432237.0,5083337.0
SQ26978,1431627.0,5077144.0
SQ30001,1622985.0,5270150.0
SQ30002,1602744.0,5277432.0
SQ30004,1583616.0,5273619.0
SQ30005,1583338.0,5273888.0
SQ30006,1581933.0,5286112.0
SQ30007,1581656.0,5286290.0
SQ30008,1575419.0,5287460.0
SQ30009,1563767.0,5284785.0
SQ30010,1603232.0,5275704.0
SQ30011,1624780.0,5273833.0
SQ30012,1619721.0,5268411.0
SQ30014,1602737.0,5277798.0
SQ30015,1603015.0,5277854.0
SQ30016,1627648.0,5280068.0
SQ30017,1582213.0,5285842.0
SQ30018,1582574.0,5286032.0
SQ30019,1581945.0,5285984.0
SQ30020,1584077.0,5288892.0
SQ30021,1585413.0,5290926.0
SQ30022,1585390.0,5292206.0
SQ30023,1585480.0,5292299.0
SQ30024,1585478.0,5292391.0
SQ30025,1585573.0,5292209.0
SQ30026,1584247.0,5289627.0
SQ30027,1585666.0,5292120.0
SQ30028,1584420.0,5290177.0
SQ30029,1584301.0,5289608.0
SQ30030,1584621.0,5291027.0
SQ30031,1584829.0,5282598.0
SQ30032,1584983.0,5294575.0
SQ30033,1584985.0,5294484.0
SQ30034,1584505.0,5290544.0
SQ30035,1584493.0,5289871.0
SQ30036,1586054.0,5290846.0
SQ30037,1586224.0,5291581.0
SQ30038,1586571.0,5292683.0
SQ30039,1585388.0,5292297.0
SQ30040,1578370.0,5286049.0
SQ30041,1559929.0,5284716.0
SQ30042,1555174.0,5284815.0
SQ30043,1562136.0,5283933.0
SQ30044,1560301.0,5284357.0
SQ30045,1559207.0,5284156.0
SQ30046,1546806.0,5287592.0
SQ30047,1549454.0,5292941.0
SQ30048,1548906.0,5292932.0
SQ30049,1548916.0,5297503.0
SQ30050,1625628.0,5255729.0
SQ30053,1622939.0,5257044.0
SQ30055,1623182.0,5258784.0
SQ30056,1622223.0,5259494.0
SQ30057,1622164.0,5259498.0
SQ30058,1621804.0,5259444.0
SQ30059,1621484.0,5259904.0
SQ30060,1622616.0,5259780.0
SQ30061,1616767.0,5259768.0
SQ30062,1625620.0,5255355.0
SQ30063,1623531.0,5249469.0
SQ30064,1607787.0,5250677.0
SQ30065,1580947.0,5253516.0
SQ30066,1564084.0,5261755.0
SQ30067,1549473.0,5255736.0
SQ30068,1545611.0,5262158.0
SQ30069,1540909.0,5269570.0
SQ30070,1540633.0,5269657.0
SQ30072,1527345.0,5271523.0
SQ30073,1521926.0,5272890.0
SQ30074,1522203.0,5272712.0
SQ30075,1523116.0,5272820.0
SQ30076,1515822.0,5271685.0
SQ30077,1515555.0,5271315.0
SQ30078,1515827.0,5271411.0
SQ30079,1533664.0,5272175.0
SQ30080,1527805.0,5271349.0
SQ30081,1522114.0,5272620.0
SQ30082,1533461.0,5271998.0
SQ30083,1536658.0,5272146.0
SQ30084,1604040.0,5245648.0
SQ30085,1605352.0,5252857.0
SQ30086,1603605.0,5252774.0
SQ30087,1603003.0,5252576.0
SQ30088,1595805.0,5246141.0
SQ30089,1589595.0,5245848.0
SQ30090,1585134.0,5244853.0
SQ30091,1580471.0,5244954.0
SQ30092,1578643.0,5244921.0
SQ30093,1576824.0,5244431.0
SQ30094,1576279.0,5244238.0
SQ30095,1576109.0,5244164.0
SQ30096,1576006.0,5244142.0
SQ30097,1576020.0,5244070.0
SQ30098,1575735.0,5243954.0
SQ30099,1573268.0,5243911.0
SQ30101,1596522.0,5243903.0
SQ30102,1596632.0,5243893.0
SQ30103,1586012.0,5261651.0
SQ30104,1582118.0,5265366.0
SQ30105,1589126.0,5261926.0
